"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","18","79","5","2","13","34","0","49","5","6","7","1","0","0","0","0","0","1","1","0","0","0","23","","","","","",""
"区南部","11","41","4","1","15","50","0","107","11","5","15","0","0","2","0","3","0","0","0","0","0","0","0","","","","","",""
"区西南部","19","60","1","2","15","32","1","113","6","2","16","1","0","0","0","1","0","0","3","0","0","0","12","","","","","",""
"区西部","6","67","2","3","24","51","0","89","2","3","10","1","0","0","0","0","0","0","4","0","0","1","8","","","","","",""
"区西北部","16","140","2","1","35","41","0","136","14","5","15","1","1","0","0","0","0","1","0","0","0","0","4","","","","","",""
"区東北部","7","84","5","3","15","39","3","86","4","7","13","0","0","0","0","1","0","0","1","0","0","0","3","","","","","",""
"区東部","9","124","4","1","29","49","3","118","13","5","11","0","1","0","0","1","0","0","3","0","0","0","4","","","","","",""
"西多摩","0","28","0","0","1","7","1","16","3","0","1","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","9","101","3","2","23","60","3","138","3","10","11","0","0","0","0","0","0","0","0","0","0","1","8","","","","","",""
"北多摩西部","3","38","3","1","14","21","0","37","5","1","8","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"北多摩南部","3","73","0","3","34","31","1","120","13","9","8","2","0","0","0","2","1","1","8","0","0","0","11","","","","","",""
"北多摩北部","5","51","3","1","25","40","0","132","2","7","6","0","1","0","0","1","0","0","3","0","0","0","9","","","","","",""
"島しょ","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","106","892","32","20","243","455","12","1141","81","61","121","6","3","2","0","9","1","3","23","0","0","2","89","","","","","",""
