"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","7","0","1","6","18","1","0","0","3","0","0","1","0","0","0","4","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","9","3","6","5","25","6","0","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","13","1","2","20","27","1","1","0","5","0","0","6","0","0","0","0","0","0","1","0","0","0","12","8","2","2","2","0"
"文京","5","0","0","1","4","4","1","3","2","0","0","0","0","0","0","2","0","0","0","0","0","0","6","4","1","1","1","0"
"台東","2","1","0","6","50","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","8","0","1","8","17","2","4","0","4","0","0","1","0","0","0","1","0","1","0","0","1","1","8","5","1","1","1","0"
"江東区","32","0","4","16","129","15","3","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","9","0","2","8","58","6","3","4","4","0","0","0","1","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","2","0","0","15","29","3","1","3","5","0","0","0","0","0","0","1","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","10","4","14","18","103","18","1","2","8","0","0","1","2","0","0","0","0","0","0","0","0","0","19","12","2","1","1","0"
"世田谷","33","0","3","23","88","8","1","12","6","1","0","1","4","0","0","1","0","2","0","0","0","0","25","16","2","2","2","0"
"渋谷区","8","0","0","0","15","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","7","4","1","1","1","0"
"中野区","6","0","0","6","26","2","1","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","11","0","1","10","57","5","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","15","10","1","1","1","0"
"池袋","6","1","3","1","14","0","0","2","2","0","0","0","0","0","0","1","0","0","0","0","0","1","8","5","1","1","1","0"
"北区","4","0","1","9","28","5","0","1","6","0","0","1","1","0","0","0","0","0","0","0","0","0","10","7","1","0","0","0"
"荒川区","15","2","3","15","25","0","1","2","12","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","17","0","1","7","22","1","0","0","2","0","1","4","1","0","0","2","0","0","2","0","0","0","15","9","2","1","1","0"
"練馬区","16","0","3","39","71","20","0","1","7","0","0","1","0","0","0","0","0","0","0","0","0","0","18","11","2","0","0","0"
"足立","13","1","8","22","81","10","0","3","11","0","2","10","0","0","0","1","0","0","0","0","0","0","19","12","2","0","0","0"
"葛飾区","30","1","0","13","44","8","0","0","4","0","0","1","1","0","0","0","0","0","1","2","0","0","13","8","1","1","1","0"
"江戸川","18","0","9","25","76","9","1","6","13","0","0","10","2","0","2","2","0","0","0","0","0","0","16","10","2","0","0","0"
"八王子市","12","3","10","65","114","12","4","6","2","0","0","0","1","1","0","0","0","0","0","0","0","0","17","10","2","1","1","0"
"町田市","22","0","0","45","78","12","3","6","11","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","8","0","1","12","43","1","0","4","3","0","3","3","0","0","1","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","13","0","2","22","68","10","0","1","6","0","0","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","23","1","3","49","79","5","0","2","3","0","0","1","1","0","0","3","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","23","0","3","35","120","3","1","2","10","0","0","0","1","0","0","2","0","0","0","0","4","1","25","16","2","3","3","0"
"多摩小平","32","2","7","34","113","5","0","2","12","0","4","0","0","0","0","0","0","0","1","0","0","0","23","15","2","2","2","0"
"島しょ","8","0","0","4","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","422","20","88","540","1626","182","27","65","159","2","10","45","17","1","3","22","0","3","5","2","7","3","397","251","38","25","25","0"
