"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","0","1","0","11","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","0","0","2","13","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","2","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","0","16","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","1","0","2","44","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","2","0","0","14","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","2","0","2","19","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","4","2","2","51","2","3","1","4","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","5","3","0","5","41","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","4","13","1","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","3","2","0","27","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","1","0","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","0","1","0","2","29","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","3","0","4","30","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","1","0","1","21","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","0","4","0","5","66","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","8","1","0","35","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","6","0","0","1","8","0","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","1","1","2","33","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","6","2","0","0","85","3","2","1","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","0","21","0","0","0","3","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","7","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","1","1","0","18","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","3","1","4","34","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩府中","4","7","0","4","50","1","6","0","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","1","4","4","3","60","1","0","0","5","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","39","50","13","43","777","14","46","2","38","11","8","4","2","0","6","0","0","0","0","0","0","","","","","",""
