"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","23","5","6","17","0","0","11","1","0","",""
"区南部","3","0","0","5","0","0","10","0","0","",""
"区西南部","6","1","1","2","0","0","15","2","2","",""
"区西部","26","0","8","20","0","0","36","1","3","",""
"区西北部","16","5","10","12","0","1","8","1","0","",""
"区東北部","4","0","1","0","0","0","3","0","0","",""
"区東部","17","9","6","27","0","0","2","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","8","0","0","",""
"北多摩西部","7","0","3","16","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","20","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","103","20","35","99","0","1","113","7","5","",""
