"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","298","5","2","6","12","0","4","1","6","0","0","1","0","0","0","2","0","0","0","1","","","","","",""
"区南部","252","1","1","4","34","1","3","2","4","2","1","1","0","0","0","1","0","0","0","0","","","","","",""
"区西南部","314","0","0","3","9","2","4","0","3","1","1","2","1","1","0","1","0","0","0","0","","","","","",""
"区西部","319","0","0","3","19","4","1","0","1","0","0","2","2","0","0","2","0","0","1","0","","","","","",""
"区西北部","427","0","0","3","8","1","1","1","1","0","3","7","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","341","0","0","1","8","12","2","1","4","0","1","5","1","0","0","1","0","0","2","1","","","","","",""
"区東部","399","1","0","8","13","1","1","1","4","0","1","3","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","115","0","0","0","7","1","1","0","1","1","0","3","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","745","0","1","23","20","16","4","1","4","0","6","11","3","0","1","1","0","0","0","0","","","","","",""
"北多摩西部","117","0","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","262","0","0","2","0","1","0","1","3","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","328","1","0","3","7","2","5","0","3","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3919","8","4","56","142","41","27","8","35","4","14","40","7","1","1","11","0","0","4","2","","","","","",""
