"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","107","3","1","1","36","0","0","0","2","0","2","0","0","0","0","0","2","0","1","0","1","","","","","",""
"区南部","82","0","0","3","42","1","1","0","5","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","113","0","2","5","64","0","0","1","1","0","1","1","0","0","1","0","0","0","0","0","2","","","","","",""
"区西部","122","0","1","12","50","0","0","0","2","0","1","1","0","0","1","0","0","0","0","0","1","","","","","",""
"区西北部","274","0","0","2","63","2","0","1","1","0","1","1","1","1","1","0","0","0","0","0","0","","","","","",""
"区東北部","157","1","1","8","53","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"区東部","137","2","2","5","75","2","1","1","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"西多摩","48","0","1","2","15","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","216","1","0","2","86","0","0","1","4","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","82","0","0","2","38","1","0","0","2","0","1","1","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","159","1","0","4","42","1","1","0","3","0","2","0","1","0","0","0","0","0","0","0","3","","","","","",""
"北多摩北部","110","1","5","3","72","2","0","0","2","0","1","0","0","0","0","0","0","0","0","1","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1607","9","13","49","636","9","3","4","27","1","11","6","2","1","3","0","3","1","1","1","11","","","","","",""
