"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","12","3","0","9","0","2","0","0","0","2","2"
"中央区","17","4","3","5","1","1","0","0","0","3","0"
"みなと","14","7","2","3","1","0","11","0","0","2","1"
"新宿区","30","16","23","22","1","1","28","8","0","6","2"
"文京","0","2","1","2","0","0","4","3","0","1","1"
"台東","6","3","0","1","1","0","0","0","0","3","0"
"墨田区","2","0","1","0","0","0","0","11","0","2","1"
"江東区","13","4","3","13","0","2","0","0","0","2","0"
"品川区","2","3","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","3","0","0","2","0","0","5","0","0","2","1"
"世田谷","0","0","0","0","0","0","4","2","0","0","2"
"渋谷区","10","10","9","2","0","0","0","0","0","4","1"
"中野区","10","0","1","3","1","0","0","0","0","2","1"
"杉並","7","0","0","3","0","0","19","1","0","2","1"
"池袋","21","8","9","7","0","1","5","3","0","3","1"
"北区","1","1","1","1","0","0","0","0","0","1","0"
"荒川区","2","1","1","0","1","0","0","0","0","1","0"
"板橋区","4","2","0","3","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","6","1","2","4","1","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","5","8","0","0","1"
"江戸川","22","1","2","2","1","1","0","0","0","2","0"
"八王子市","10","1","0","3","1","0","2","0","0","4","1"
"町田市","2","0","0","1","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","13","3","1","1","1","0","0","0","0","2","1"
"多摩府中","1","0","0","0","0","0","31","1","1","3","2"
"多摩小平","0","0","1","0","0","0","17","7","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","208","70","60","87","10","8","131","44","1","54","24"
