"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","11","132","5","1","15","35","1","134","7","5","15","1","1","0","0","1","0","0","2","0","0","1","24","","","","","",""
"区南部","15","102","6","2","10","40","2","147","2","2","41","2","2","0","0","0","0","0","0","0","0","0","3","","","","","",""
"区西南部","2","131","6","0","19","30","1","164","3","2","22","1","1","1","0","1","0","0","3","0","0","0","13","","","","","",""
"区西部","5","105","6","3","16","43","2","149","3","1","24","0","0","0","0","0","0","0","5","0","0","0","10","","","","","",""
"区西北部","8","233","3","5","23","44","1","235","10","6","53","1","0","0","0","0","0","1","1","0","0","0","2","","","","","",""
"区東北部","8","160","4","7","29","39","6","156","5","3","24","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"区東部","6","194","5","7","42","45","3","174","5","2","27","1","0","0","0","2","0","0","1","0","0","0","5","","","","","",""
"西多摩","1","57","1","1","3","8","0","41","2","0","3","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","4","198","8","3","26","63","2","245","3","2","54","1","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩西部","0","58","6","1","20","11","1","105","0","0","16","1","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"北多摩南部","6","128","7","3","25","35","2","208","15","4","35","0","1","0","0","1","0","0","2","0","0","0","20","","","","","",""
"北多摩北部","3","116","2","2","24","27","2","237","0","3","32","1","0","0","0","0","2","0","1","0","0","0","14","","","","","",""
"島しょ","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","69","1633","59","35","252","420","23","1995","55","30","346","9","5","1","0","5","2","1","15","0","0","1","106","","","","","",""
