"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"中央区","1","0","0","1","3","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","1","1","4","25","2","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","11","1","0","3","8","0","1","0","0","0","0","0","0","0","1","0","0","2","0","0","2","0","0","","","","","",""
"文京","12","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","1","2","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","14","3","0","5","31","1","1","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","5","1","0","0","29","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"大田区","5","13","1","7","18","4","2","2","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"世田谷","4","1","0","4","18","2","0","0","3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"渋谷区","2","0","0","1","8","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","0","0","0","6","24","0","0","0","2","0","0","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","1","2","3","22","2","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","1","0","0","4","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","2","11","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","0","0","7","10","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","0","3","9","5","1","1","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","0","0","1","11","14","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","2","8","3","0","0","1","0","0","0","0","0","0","0","1","1","0","0","3","0","0","","","","","",""
"江戸川","1","2","0","4","6","2","6","0","2","0","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","0","6","21","8","3","1","2","3","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"町田市","14","0","0","16","25","10","0","0","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","0","0","13","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","0","4","6","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","1","5","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","6","2","0","2","5","6","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","2","2","0","8","26","5","0","0","6","0","0","3","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","93","29","7","107","376","79","30","9","35","8","0","16","1","13","2","1","2","12","0","0","6","0","0","","","","","",""
