"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","198","19","2","1","14","64","5","10","22","3","0","0","0","0","0","1","0","0","2","0","0","5","2","","","","","",""
"区南部","193","29","1","5","15","69","6","6","20","1","1","1","1","0","0","2","0","0","1","0","0","1","1","","","","","",""
"区西南部","326","26","5","2","15","55","1","13","18","1","0","1","1","0","0","0","1","0","3","0","0","5","7","","","","","",""
"区西部","252","56","2","3","22","75","5","3","30","3","0","1","0","0","0","1","0","0","3","0","1","1","6","","","","","",""
"区西北部","397","67","1","3","54","105","10","13","56","4","0","2","0","0","0","2","0","0","5","0","0","2","2","","","","","",""
"区東北部","328","51","12","8","31","86","4","14","36","6","1","1","1","0","0","0","0","0","2","0","0","2","1","","","","","",""
"区東部","361","48","2","7","38","86","10","14","58","5","0","1","1","0","0","5","0","0","3","0","0","5","3","","","","","",""
"西多摩","66","27","0","1","3","11","1","4","4","0","0","1","0","0","0","1","0","0","5","0","0","1","1","","","","","",""
"南多摩","481","61","2","2","31","81","2","16","56","3","0","2","1","0","0","2","0","0","0","0","0","2","4","","","","","",""
"北多摩西部","139","29","0","1","21","12","3","4","28","0","0","0","0","0","0","0","0","0","0","0","0","4","3","","","","","",""
"北多摩南部","394","34","3","9","31","61","5","10","22","1","0","4","2","0","0","0","0","1","1","0","0","8","4","","","","","",""
"北多摩北部","306","49","3","2","44","31","2","14","39","1","0","0","0","0","0","0","0","1","9","0","0","6","8","","","","","",""
"島しょ","19","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3460","497","33","44","319","736","55","121","389","28","2","14","7","0","0","14","1","2","34","0","1","42","42","","","","","",""
