"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","102","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","3","0","2","2","0"
"中央区","113","1","0","9","28","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","1","0","0","0"
"みなと","273","1","8","10","43","8","3","1","3","0","0","2","0","0","0","0","0","0","1","0","0","2","9","6","0","1","1","0"
"新宿区","275","1","0","10","31","6","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","8","12","8","2","2","2","0"
"文京","129","2","1","8","14","4","0","1","1","0","0","2","0","0","0","1","0","0","0","0","0","6","7","4","1","1","1","0"
"台東","197","2","0","3","36","0","0","3","2","0","0","3","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","254","2","1","11","27","2","0","6","3","0","1","3","1","0","0","0","0","0","2","0","0","2","8","5","1","1","1","0"
"江東区","386","1","0","28","123","2","0","1","5","0","0","8","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","213","2","0","6","61","4","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","168","1","3","12","28","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","556","1","4","34","136","5","0","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","842","2","3","45","141","1","2","6","1","0","0","2","1","1","0","1","0","1","0","0","0","11","25","16","2","2","2","0"
"渋谷区","105","0","0","6","30","2","0","1","4","0","0","0","0","0","0","1","0","0","0","0","4","3","7","4","1","1","1","0"
"中野区","313","0","0","16","82","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","398","1","0","12","59","3","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","16","10","1","2","2","0"
"池袋","134","1","0","2","8","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","7","4","1","1","1","0"
"北区","258","1","1","14","36","1","0","1","6","0","0","0","2","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","268","4","0","24","23","6","1","2","1","0","0","5","0","0","0","1","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","281","0","1","7","46","6","0","0","6","0","0","1","0","0","0","2","0","0","1","0","0","2","16","10","2","1","1","0"
"練馬区","617","0","3","55","78","4","0","0","3","0","0","2","2","0","0","1","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","637","1","5","31","103","10","0","5","9","0","0","22","0","0","0","3","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","490","1","0","32","66","2","0","1","3","0","0","6","1","0","0","6","0","0","2","0","3","6","13","8","1","1","1","0"
"江戸川","694","1","3","65","115","2","1","5","1","0","0","12","2","1","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","741","2","8","47","128","3","0","10","10","1","0","17","1","0","0","0","0","0","3","0","0","1","18","11","2","1","1","0"
"町田市","561","0","0","46","83","4","0","2","3","0","0","7","2","0","0","3","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","490","1","1","20","37","1","1","7","2","0","0","13","0","0","0","1","0","0","1","0","0","0","14","8","1","1","1","0"
"南多摩","521","1","2","22","42","3","0","1","4","0","0","6","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","614","0","1","45","63","3","0","4","9","0","0","3","0","1","0","0","0","0","0","0","3","0","21","14","2","1","1","0"
"多摩府中","975","2","4","56","135","4","0","1","8","1","0","37","1","0","0","0","0","0","1","0","3","13","33","21","3","3","3","0"
"多摩小平","775","0","3","53","81","8","0","7","11","0","0","9","2","0","0","1","0","0","0","0","0","6","23","15","2","2","2","0"
"島しょ","33","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","12413","32","52","738","1889","98","8","77","111","2","1","165","15","5","0","22","0","1","11","0","13","71","415","261","39","25","25","0"
