"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1〜4歳","0","0","0","0","0","0","8","1","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","5","3","1","1","0","0","2","1","0"
"20〜24歳","28","5","13","15","2","0","0","0","0"
"25〜29歳","42","15","15","19","0","0","0","1","0"
"30〜34歳","27","18","21","16","1","0","0","1","0"
"35〜39歳","19","13","16","10","0","0","1","0","0"
"40〜44歳","23","11","10","11","1","0","5","1","0"
"45〜49歳","10","18","5","7","2","0","0","0","0"
"50〜54歳","7","8","13","4","0","0","2","0","0"
"55〜59歳","3","8","3","0","0","0","3","0","0"
"60〜64歳","2","1","2","2","0","0","10","0","0"
"65〜69歳","1","2","1","3","0","0","4","1","0"
"70歳以上","0","2","0","0","0","0","22","5","0"
"合計","167","104","100","88","6","0","63","11","0"
