"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","4","9","51","15","9","3","2","0","10","8","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","0","6","25","71","4","11","2","4","4","18","3","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","3","24","65","16","6","5","6","0","4","7","3","0","0","1","0","0","0","0","","","","","",""
"区西部","1","0","3","18","56","11","14","5","3","1","6","2","2","0","0","1","0","0","2","0","","","","","",""
"区西北部","0","0","1","14","29","10","4","3","7","4","3","4","1","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","2","20","56","10","3","15","2","1","12","8","0","0","2","2","0","0","3","0","","","","","",""
"区東部","0","0","3","14","67","15","8","4","3","3","10","1","3","0","1","2","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","11","3","1","1","0","1","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","0","3","43","127","35","8","5","4","0","11","21","7","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","7","12","4","1","2","1","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","13","21","15","4","5","3","0","5","6","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","3","0","2","3","23","7","2","0","5","1","12","7","0","0","0","1","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"合計","8","1","29","192","589","146","71","50","40","15","92","74","18","1","3","7","0","1","5","0","","","","","",""
