"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","8","0","0","0","3","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","5","4","0","2","2","0"
"中央区","9","0","0","4","7","0","1","1","3","0","0","0","0","0","0","1","0","0","0","0","4","3","1","0","0","0"
"みなと","22","2","4","12","55","10","0","0","5","0","1","2","0","2","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","49","0","1","11","52","5","0","0","1","0","0","1","1","0","0","3","0","0","2","0","9","6","2","2","2","0"
"文京","14","0","0","10","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","1","1","0"
"台東","14","1","2","5","20","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","31","0","0","4","16","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","70","0","0","3","70","5","0","1","4","0","0","2","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","41","0","0","7","69","3","1","2","3","0","0","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","15","0","0","3","12","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","87","2","9","7","106","11","0","6","3","0","0","0","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","98","0","1","4","60","10","0","1","2","0","0","6","0","0","0","0","0","0","0","0","16","8","2","2","2","0"
"渋谷区","21","0","1","0","34","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","45","0","0","9","73","7","2","0","5","0","0","0","0","0","0","1","0","0","0","0","9","6","1","1","1","0"
"杉並","48","0","0","1","65","5","0","0","2","0","0","1","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","46","0","0","0","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","31","0","2","1","52","7","0","2","2","0","0","1","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"荒川区","17","1","0","5","13","0","1","0","1","0","0","4","0","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","20","0","0","1","38","1","0","1","1","0","0","1","0","0","0","2","0","0","0","0","12","6","2","1","1","0"
"練馬区","66","0","1","2","26","5","1","1","2","0","0","1","0","0","0","2","0","0","0","0","12","5","2","0","0","0"
"足立","45","0","1","3","47","3","0","3","5","0","0","3","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","51","0","0","6","37","10","0","0","3","0","0","1","0","0","0","0","0","0","2","0","9","4","1","1","1","0"
"江戸川","79","2","6","21","42","2","0","0","4","0","0","1","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"八王子市","114","0","3","16","64","5","0","0","11","0","0","0","2","0","0","1","0","0","0","0","10","4","2","1","1","0"
"町田市","55","0","2","50","88","13","2","7","2","0","1","1","3","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","100","0","0","10","37","8","0","0","1","0","0","0","0","0","0","0","0","0","1","0","9","5","1","1","1","0"
"南多摩","66","3","2","9","35","7","1","1","4","0","0","1","1","1","0","1","0","0","0","0","9","4","1","0","0","0"
"多摩立川","75","0","0","2","26","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","102","3","0","8","52","4","0","1","4","0","0","0","0","0","0","0","0","0","0","0","21","10","2","2","3","0"
"多摩小平","150","3","3","11","89","15","1","2","5","1","0","1","1","0","0","2","0","0","0","0","14","6","2","2","2","0"
"島しょ","6","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1595","17","38","225","1318","152","10","31","77","2","2","29","10","3","0","14","0","0","6","0","289","150","38","24","25","0"
