"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","0","2","1","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"中央区","11","0","0","6","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","8","2","0","13","8","2","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"新宿区","39","1","0","4","20","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","","","","","",""
"文京","16","2","0","1","4","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","15","0","5","4","12","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","24","0","0","4","16","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","28","0","1","3","21","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","18","0","1","8","29","4","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","0","0","1","5","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","56","5","7","16","31","11","0","2","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","57","0","1","10","23","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","26","0","0","1","12","8","0","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"中野区","32","3","2","2","18","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","60","0","0","2","26","3","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","35","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","57","0","0","5","13","5","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","25","0","4","5","11","2","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","17","0","0","2","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","52","0","1","2","19","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","42","0","0","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","48","0","0","3","9","11","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","180","2","0","6","11","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","32","1","1","7","1","5","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","37","0","0","10","18","7","0","0","2","0","0","0","0","1","0","0","0","3","0","0","0","0","0","","","","","",""
"西多摩","23","0","0","8","15","7","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","41","2","0","6","12","3","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","45","0","0","0","10","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","65","1","0","7","26","5","0","1","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","63","3","4","13","27","5","3","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1159","24","27","150","431","126","7","36","33","0","0","2","0","14","5","1","0","8","0","0","1","0","1","","","","","",""
