"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","1","0","0","0","11","1","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","54","10","1","0","27","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","7","1","1","6","160","20","1","4","19","0","0","0","0","1","1","1","0","0","0","0","1","0","0"
"2歳","5","1","3","7","127","19","0","2","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0"
"3歳","7","0","2","13","112","23","0","13","0","0","2","1","0","4","0","0","0","0","0","0","1","0","0"
"4歳","9","0","0","22","115","33","0","10","1","0","0","0","0","6","0","0","0","0","0","0","1","0","0"
"5歳","2","0","3","31","97","14","0","11","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"6歳","6","0","0","30","93","12","0","9","0","0","0","0","0","4","1","0","0","0","0","0","1","0","0"
"7歳","4","0","1","13","63","3","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","6","0","0","11","53","3","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","5","0","0","9","33","3","0","6","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"10〜14歳","7","0","1","14","69","1","0","5","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0"
"15〜19歳","2","0","0","1","20","2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"20〜29歳","9","3","1","20","127","2","0","2","0","0","2","1","1","0","0","0","0","2","0","0","0","0","0"
"30〜39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","1","0","0","0"
"40〜49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","91","5","12","177","1134","146","2","73","51","0","6","4","1","24","4","2","0","25","0","1","6","0","0"
