"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","2","98","0","0","1","8","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","","",""
"中央区","1","1","139","0","0","2","13","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","2","3","167","0","1","11","22","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"新宿区","2","6","184","2","3","16","10","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"文京","1","2","261","0","1","18","23","5","0","0","0","0","2","2","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"台東","3","3","207","0","3","8","26","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","6","68","0","0","1","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","1","4","462","0","4","24","66","3","1","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"品川区","3","3","192","0","1","18","17","3","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","3","145","0","0","7","14","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","1","3","358","1","7","40","49","7","5","4","3","1","0","2","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"世田谷","9","10","636","0","2","45","56","3","0","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"渋谷区","1","1","114","0","0","1","10","5","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"中野区","3","0","453","1","2","39","25","2","1","4","3","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"杉並","3","8","276","0","0","18","23","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"池袋","0","2","303","0","0","9","20","9","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"北区","0","12","287","1","1","22","25","5","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","6","3","271","0","2","22","33","1","2","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","3","9","306","0","0","7","24","5","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","14","4","490","0","3","48","36","10","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","2","12","500","2","0","16","53","1","3","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","4","1","313","0","0","5","40","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","1","","","","","","",""
"江戸川","6","7","517","1","1","23","45","2","0","4","3","0","2","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","2","3","1163","2","1","32","77","2","1","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","1","2","893","0","0","55","89","6","1","8","3","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","4","4","185","0","0","6","13","1","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","6","8","426","0","0","15","25","6","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","6","2","422","1","4","49","30","11","0","6","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","7","9","1008","1","3","64","78","14","3","6","2","1","2","1","0","0","0","0","1","0","0","0","0","1","","","","","","",""
"多摩小平","4","13","820","2","4","82","86","6","3","16","4","0","1","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"島しょ","0","0","19","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","98","146","11683","14","43","705","1056","127","28","123","38","5","17","12","0","1","8","1","1","0","1","0","0","5","","","","","","",""
