"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","15","0","0","10","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","16","1","0","139","16","2","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","23","9","5","427","42","4","3","34","0","2","1","5","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","1","9","10","9","282","58","5","4","7","0","0","4","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","3","2","9","20","233","58","8","2","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","4","1","5","34","244","63","8","9","0","0","0","5","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","8","1","6","47","179","57","3","5","1","0","1","7","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0"
"6歳","9","0","5","39","163","32","2","8","0","0","2","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"7歳","13","0","2","58","130","12","1","3","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","8","0","2","34","100","6","1","7","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","11","0","3","27","59","1","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","10","0","0","43","167","2","1","3","0","1","0","3","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","3","28","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","0","4","36","413","1","0","1","0","5","0","2","0","0","0","3","0","2","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","93","67","56","355","2574","351","35","48","70","6","6","39","11","1","2","6","3","4","27","0","1","0","0","0","0","0","1","0"
