"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","0","1","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","1","0","0","1","1","0"
"20〜24歳","27","3","3","3","0","0","0","0","0"
"25〜29歳","30","5","9","9","0","0","1","0","0"
"30〜34歳","23","5","3","9","1","0","1","0","0"
"35〜39歳","18","6","6","7","0","0","0","0","0"
"40〜44歳","13","5","2","7","0","0","1","0","0"
"45〜49歳","5","1","4","0","0","0","1","0","1"
"50〜54歳","10","0","2","2","0","0","1","0","0"
"55〜59歳","2","1","4","1","0","0","2","0","0"
"60〜64歳","4","2","1","2","0","0","1","0","0"
"65〜69歳","0","0","1","0","0","0","2","0","0"
"70歳以上","0","1","0","0","0","0","17","1","1"
"合計","134","29","35","41","1","0","29","3","2"
