"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","136","16","0","1","1","6","1","1","2","0","0","1","1","0","0","0","0","0","0","0","0","12","5","","","","","",""
"区南部","80","7","2","0","1","5","1","1","2","1","0","0","0","0","0","1","0","0","0","0","0","3","2","","","","","",""
"区西南部","69","9","3","3","2","4","1","0","2","1","0","0","0","0","0","1","0","0","1","0","0","22","7","","","","","",""
"区西部","251","7","1","0","5","14","1","2","5","1","0","0","0","2","0","0","0","0","3","0","0","9","8","","","","","",""
"区西北部","194","30","1","1","15","4","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","6","2","","","","","",""
"区東北部","276","42","2","1","4","12","2","0","3","2","0","0","0","1","0","0","0","0","1","0","1","10","3","","","","","",""
"区東部","424","48","1","2","3","14","1","0","13","0","0","1","0","1","0","4","0","0","0","0","0","7","2","","","","","",""
"西多摩","75","5","0","0","0","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","","","","","",""
"南多摩","486","32","1","0","6","11","4","1","8","1","0","0","0","0","0","0","0","0","0","0","0","11","3","","","","","",""
"北多摩西部","67","4","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","","","","","",""
"北多摩南部","58","8","0","0","2","1","1","0","4","0","0","0","0","0","0","0","0","1","4","0","0","23","5","","","","","",""
"北多摩北部","89","11","1","1","1","2","2","1","4","0","0","0","0","0","0","0","0","0","2","0","0","18","10","","","","","",""
"島しょ","39","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","","","","","",""
"合計","2244","222","12","9","42","79","17","9","46","6","0","2","1","4","0","6","0","1","11","0","1","130","54","","","","","",""
