"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","52","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中央区","50","3","0","5","17","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","123","1","3","5","20","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","120","7","2","3","32","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"文京","90","0","0","5","15","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"台東","71","3","0","3","31","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","91","3","0","5","31","0","0","3","3","0","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","256","4","2","8","104","6","1","6","1","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","82","3","1","7","48","3","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","68","5","0","0","21","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","269","6","4","17","109","7","2","4","3","0","0","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","476","10","9","12","83","12","0","1","3","0","0","1","1","0","0","1","0","0","0","0","0","2","","","","","",""
"渋谷区","67","2","0","2","28","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","","","","","",""
"中野区","128","0","1","1","46","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","246","7","1","5","48","6","0","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","109","2","1","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北区","127","5","0","3","38","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","151","13","1","12","36","4","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","175","2","0","0","40","1","3","3","0","0","0","1","0","0","0","0","0","0","0","0","0","11","","","","","",""
"練馬区","376","8","6","9","69","7","0","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"足立","352","12","2","8","92","7","2","0","4","0","0","13","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","241","2","0","14","64","2","4","2","0","0","0","1","0","0","0","2","0","0","0","0","0","4","","","","","",""
"江戸川","396","5","4","19","84","4","5","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","388","11","1","27","105","4","0","7","1","1","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","349","2","0","28","64","3","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","259","4","0","3","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","263","10","2","11","50","2","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","414","4","6","22","48","7","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","570","12","5","29","137","11","4","6","6","0","0","3","0","0","0","0","0","0","1","0","0","7","","","","","",""
"多摩小平","491","15","5","29","80","10","2","3","7","0","2","2","1","0","0","1","0","0","0","0","0","1","","","","","",""
"島しょ","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6855","161","56","293","1597","106","33","82","47","1","6","27","6","2","0","14","0","0","2","0","0","32","","","","","",""
