"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","3","0"
"1〜4歳","0","0","0","0","0","0","3","11","0"
"5〜9歳","0","0","0","0","0","0","3","2","0"
"10〜14歳","0","0","0","0","0","0","2","1","0"
"15〜19歳","11","3","5","8","2","0","0","0","0"
"20〜24歳","65","15","12","28","3","2","3","0","0"
"25〜29歳","47","18","13","20","4","1","2","1","0"
"30〜34歳","27","15","3","14","1","1","3","1","0"
"35〜39歳","23","3","2","17","8","0","4","2","0"
"40〜44歳","9","5","1","6","1","2","4","1","0"
"45〜49歳","8","2","1","1","0","0","5","0","0"
"50〜54歳","5","2","1","3","0","0","11","1","1"
"55〜59歳","2","2","0","0","1","0","11","1","0"
"60〜64歳","1","3","0","1","2","0","10","2","0"
"65〜69歳","0","1","0","0","0","0","9","5","2"
"70歳以上","0","1","0","0","0","0","53","1","1"
"合計","198","70","38","98","22","6","129","32","4"
