"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","13","3","2","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","0","2","2","2"
"中央区","1","9","0","0","6","8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","8","16","13","1","18","15","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","9","6","0","1","1","1"
"新宿区","12","17","22","2","17","31","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","12","8","2","2","2","2"
"文京","11","26","4","0","6","14","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","11","7","4","1","1","1","1"
"台東","21","10","2","0","35","40","2","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","20","13","7","0","7","8","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","3","8","5","1","1","1","1"
"江東区","46","21","26","0","19","47","1","3","2","7","2","1","1","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","19","25","12","0","10","29","1","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","8","12","12","0","9","19","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","28","54","41","12","25","82","4","1","0","4","1","1","0","0","0","0","0","0","0","0","0","0","1","21","13","2","1","1","1"
"世田谷","51","51","24","4","16","68","11","0","7","1","0","1","0","0","0","12","0","0","1","0","0","1","8","25","16","2","2","2","2"
"渋谷区","11","11","1","0","4","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","4","1","1","1","1"
"中野区","20","33","16","1","45","38","3","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","31","39","16","0","10","41","5","0","0","2","0","0","0","1","0","1","0","0","0","0","0","2","2","17","11","1","2","2","2"
"池袋","34","28","14","1","14","22","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","39","38","3","4","42","23","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","34","13","8","1","21","22","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","19","27","11","2","24","19","1","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","2","16","10","2","1","1","1"
"練馬区","41","66","23","0","48","50","1","2","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","35","49","11","19","45","46","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"葛飾区","20","39","5","0","23","18","4","1","0","5","0","0","1","0","0","0","0","0","0","0","0","0","7","13","8","1","1","1","1"
"江戸川","42","39","45","1","22","45","2","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","39","45","25","5","49","84","3","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","9","18","11","2","1","1","1"
"町田市","20","25","4","0","31","31","0","0","0","2","1","1","1","1","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","13","31","0","1","14","22","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","14","8","1","1","1","1"
"南多摩","15","35","2","0","16","30","1","0","0","2","0","1","0","0","0","2","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","49","50","18","0","37","33","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","1"
"多摩府中","78","83","35","4","74","66","1","0","8","7","0","1","3","0","0","2","0","0","1","0","0","2","16","33","21","3","3","3","3"
"多摩小平","52","89","22","9","56","70","1","0","1","5","0","1","0","0","0","0","0","0","0","0","0","1","18","23","15","2","2","2","2"
"島しょ","0","3","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","819","1010","425","69","751","1031","49","11","23","79","4","11","9","7","0","26","0","0","2","0","1","6","94","418","263","39","25","25","25"
