"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","11","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","55","3","1","0","48","7","0","1","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","169","8","1","3","146","20","1","1","31","0","1","0","3","1","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"2歳","203","9","1","8","95","21","0","3","4","0","0","6","2","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"3歳","312","2","3","10","66","19","0","2","0","0","0","1","0","0","0","0","0","0","0","0","2","1","1","1","0","1","1","1"
"4歳","413","0","3","22","91","18","0","1","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","461","0","2","25","56","20","0","1","0","0","0","5","1","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"6歳","465","0","2","19","50","11","0","0","1","0","0","4","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","0"
"7歳","506","0","0","26","62","8","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","415","0","0","14","34","4","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","363","0","1","10","25","1","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","826","0","1","22","75","3","0","1","0","0","0","2","0","0","0","1","0","0","0","0","4","0","0","0","0","0","4","0"
"15〜19歳","139","0","0","3","14","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0"
"20〜29歳","209","0","0","14","137","2","0","0","0","4","0","3","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1","0","0","1","1"
"80歳以上","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","7","0"
"合計","5594","24","15","176","902","135","1","15","54","5","3","30","8","1","0","11","0","1","5","0","28","2","2","3","0","1","24","3"
