"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","3","143","0","0","4","8","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","4","4","3","0","2","2","2"
"中央区","2","1","203","0","0","6","29","0","2","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","5","3","1","0","0","0"
"みなと","3","3","258","2","3","14","16","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","9","9","6","0","1","1","1"
"新宿区","5","10","274","0","1","15","29","4","2","2","0","0","1","0","0","0","1","0","0","0","0","0","0","1","12","12","8","2","2","2","2"
"文京","4","13","504","1","0","16","29","8","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","7","7","4","1","1","1","1"
"台東","7","2","267","1","0","1","40","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","7","7","4","0","0","0","0"
"墨田区","2","7","113","0","0","5","7","1","0","2","2","0","0","0","0","0","0","0","0","0","0","2","0","0","8","8","5","1","1","1","1"
"江東区","8","3","814","1","4","40","70","11","0","2","4","2","0","1","1","0","2","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"品川区","5","3","307","1","1","20","37","3","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","8","1","0","0","0"
"目黒区","3","1","266","1","0","12","17","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","5","1","0","0","0"
"大田区","4","7","540","1","8","20","93","13","3","5","9","0","0","0","1","0","0","0","0","0","0","0","0","0","21","21","13","2","1","1","1"
"世田谷","20","12","915","0","1","61","77","6","2","6","3","1","0","0","0","0","0","0","0","0","0","1","0","1","25","25","16","2","2","2","2"
"渋谷区","2","1","149","0","0","3","16","3","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","1","7","7","4","1","1","1","1"
"中野区","7","2","845","1","0","52","46","12","1","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","10","10","6","1","0","0","0"
"杉並","6","7","449","0","0","23","42","9","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","17","17","11","1","2","2","2"
"池袋","4","2","446","3","0","13","21","2","2","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","8","8","5","1","1","1","1"
"北区","6","9","425","0","5","22","46","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","7","1","0","0","0"
"荒川区","6","6","483","0","2","16","37","7","0","11","3","0","0","1","2","0","0","0","0","0","0","0","0","0","7","7","4","1","0","0","0"
"板橋区","9","15","637","0","1","13","47","7","0","3","4","1","0","2","0","0","1","0","0","0","0","0","0","0","16","16","10","2","1","1","1"
"練馬区","10","6","703","3","14","41","58","13","2","11","3","0","1","0","0","0","0","0","0","0","0","0","0","0","21","21","13","2","0","0","0"
"足立","3","9","828","3","10","12","70","4","2","27","4","0","0","0","0","0","1","0","0","0","0","0","0","0","20","20","13","2","0","0","0"
"葛飾区","6","4","419","1","0","4","39","4","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","9","13","13","8","1","1","1","1"
"江戸川","9","12","719","0","6","32","56","6","0","5","3","0","0","1","1","0","0","0","0","0","0","0","0","0","19","18","12","2","0","0","0"
"八王子市","3","4","1461","2","3","34","129","5","1","18","5","0","3","0","2","1","1","0","0","0","0","0","1","2","18","18","11","2","1","1","1"
"町田市","2","3","1436","1","0","55","129","12","3","9","4","1","1","0","0","0","1","0","0","0","0","0","0","0","13","13","8","1","0","0","0"
"西多摩","1","8","312","0","0","4","18","3","0","16","1","0","1","0","0","0","0","0","0","0","0","0","0","0","14","14","8","1","1","1","1"
"南多摩","9","6","555","0","2","24","33","13","1","7","1","1","3","0","0","0","1","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"多摩立川","7","7","547","0","0","36","50","12","0","2","2","0","2","0","1","0","0","0","0","0","0","0","0","1","21","21","14","2","1","1","1"
"多摩府中","12","24","1519","1","4","63","127","16","0","17","3","0","1","1","0","0","1","0","0","2","0","0","1","3","33","33","21","3","3","3","3"
"多摩小平","14","10","1041","4","5","83","97","11","0","14","6","1","1","0","0","0","1","0","0","0","0","1","0","4","23","23","15","2","2","2","2"
"島しょ","0","0","20","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","185","200","17598","27","70","744","1515","199","29","180","76","7","16","9","8","2","14","0","0","2","0","4","2","26","419","418","264","39","25","25","25"
