"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","24","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","2","","","","","",""
"中央区","41","0","1","5","8","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","93","0","0","8","11","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","86","0","2","3","21","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","4","","","","","",""
"文京","46","0","2","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"台東","55","0","2","1","13","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","78","0","0","3","14","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","","","","","",""
"江東区","163","0","1","9","35","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","73","3","1","4","15","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","87","0","1","4","12","1","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","177","0","1","12","35","1","1","0","3","0","0","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","324","1","2","17","32","1","0","1","3","0","0","0","0","0","1","0","0","0","0","0","0","6","","","","","",""
"渋谷区","49","0","0","0","6","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"中野区","130","0","2","3","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","210","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","","","","","",""
"池袋","72","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","","","","",""
"北区","122","0","0","3","10","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","104","1","1","10","8","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","146","1","1","8","15","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","247","0","1","21","30","3","1","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","212","1","1","9","35","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","161","0","0","4","14","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"江戸川","239","0","0","12","32","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","391","1","0","12","42","1","0","1","1","0","0","8","0","0","0","0","0","0","0","0","0","4","","","","","",""
"町田市","253","0","0","6","31","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","206","0","1","2","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","244","2","0","3","12","2","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","353","0","0","17","20","1","0","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","578","0","2","11","61","0","0","4","3","0","0","5","0","0","0","0","0","0","1","0","1","10","","","","","",""
"多摩小平","415","0","4","24","37","2","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","5","","","","","",""
"島しょ","41","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5420","10","26","215","624","21","6","13","57","0","0","31","3","1","1","2","1","0","6","0","2","44","","","","","",""
