"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","12","13","6","0","0","2","0","0","",""
"区南部","34","2","4","20","0","0","1","0","0","",""
"区西南部","16","1","6","7","0","0","2","1","0","",""
"区西部","25","3","5","16","0","0","8","2","0","",""
"区西北部","3","5","1","4","0","0","3","1","0","",""
"区東北部","0","0","0","0","0","0","2","1","0","",""
"区東部","23","3","1","6","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","4","1","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","111","26","30","59","0","0","25","6","0","",""
