"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","1","1","2","38","0","7","2","3","3","0","0","0","0","1","0","0","1","0","0","0","","","","","",""
"区南部","0","2","3","2","37","4","3","0","1","1","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","5","2","12","6","49","1","6","0","2","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","1","6","2","1","70","0","4","0","2","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","1","7","0","3","131","2","5","0","5","2","0","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","2","10","0","2","67","0","6","0","5","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","4","6","0","9","62","1","3","1","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","14","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","25","7","1","2","65","1","6","1","7","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","2","1","1","20","5","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","10","1","2","44","3","5","0","6","1","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","3","3","2","62","2","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","43","56","24","32","659","19","47","5","39","15","8","6","1","0","3","0","0","1","0","0","0","","","","","",""
