"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","9","0","1","0","0","0","3","0","0","0","0","0","0","0","1","0","4","3","0","2","2","0"
"中央区","1","0","0","0","6","0","2","0","4","0","7","0","0","0","0","1","0","0","0","0","4","3","1","0","0","0"
"みなと","0","7","0","5","23","1","28","2","3","7","9","9","0","1","0","0","0","0","0","0","7","5","0","1","1","0"
"新宿区","0","0","0","3","9","2","9","1","6","1","15","4","0","0","0","2","0","0","3","0","9","6","2","2","2","0"
"文京","0","0","0","1","0","0","3","0","0","0","1","1","0","0","0","0","0","0","0","0","5","3","1","1","1","0"
"台東","0","0","1","0","8","3","6","2","4","0","10","2","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","0","1","0","5","0","4","0","3","0","4","3","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","0","0","0","4","25","4","23","3","2","0","9","14","2","1","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","1","1","13","0","19","1","1","0","13","1","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"目黒区","0","0","0","1","3","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","0","8","8","5","37","6","26","0","4","0","39","2","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","1","0","0","8","12","3","22","1","4","0","30","4","0","0","0","2","0","0","0","0","16","8","2","1","2","0"
"渋谷区","0","0","2","0","11","0","3","1","2","0","9","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","0","0","0","8","26","4","11","3","0","0","18","2","1","0","0","1","0","0","0","0","9","6","1","1","1","0"
"杉並","3","0","0","0","24","0","21","8","1","1","6","4","0","0","0","0","0","3","0","0","12","6","1","1","1","0"
"池袋","0","0","2","0","12","0","4","0","1","0","8","1","0","0","1","0","0","0","1","0","7","5","1","1","1","0"
"北区","0","0","0","1","10","0","8","3","8","1","18","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"荒川区","0","2","1","0","14","4","7","0","2","0","15","1","0","1","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","0","1","10","1","14","0","3","1","4","2","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","0","0","1","2","7","1","21","7","5","0","29","3","0","0","0","0","0","0","0","0","13","6","2","0","0","0"
"足立","0","0","0","21","10","0","9","7","0","0","11","2","7","0","0","1","0","0","0","0","12","5","2","0","0","0"
"葛飾区","0","1","1","0","2","3","6","2","4","0","18","5","0","0","0","0","0","0","5","0","9","4","1","1","1","0"
"江戸川","3","0","5","1","4","3","16","2","7","6","37","7","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"八王子市","0","0","0","20","28","4","23","1","12","0","13","14","2","0","0","0","0","0","0","0","10","4","2","1","1","0"
"町田市","5","0","0","5","35","11","21","2","7","0","26","10","4","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","4","6","11","3","8","2","4","0","9","0","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","0","0","0","3","13","5","13","3","2","0","23","7","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","0","0","0","0","13","5","9","4","2","0","9","3","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","0","0","0","1","10","1","16","1","0","0","25","10","0","0","0","1","0","0","0","0","18","8","3","3","3","0"
"多摩小平","1","0","3","6","25","4","26","4","2","0","41","7","2","0","0","1","0","0","1","0","14","6","2","2","2","0"
"島しょ","0","0","0","3","0","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","14","18","30","106","415","68","382","60","93","17","470","127","19","3","1","10","0","3","11","0","282","146","39","24","25","0"
