"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","15","0","0","20","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","23","1","0","67","6","1","0","16","0","0","0","0","1","0","2","0","0","0","0"
"1歳","13","32","15","3","131","24","4","4","18","0","1","4","1","0","0","0","0","0","2","0"
"2歳","10","21","12","2","114","20","1","5","1","0","0","1","1","1","0","0","0","0","1","0"
"3歳","27","5","6","9","91","25","2","6","0","1","0","3","0","0","0","1","0","0","0","0"
"4歳","29","1","12","21","97","29","2","4","0","1","0","1","0","0","0","0","0","0","0","0"
"5歳","20","1","8","21","74","14","0","8","0","0","1","9","0","0","0","1","0","0","0","0"
"6歳","30","0","1","19","63","17","0","8","0","0","0","4","0","0","0","1","0","0","1","0"
"7歳","25","0","3","35","59","10","1","8","0","0","0","5","0","0","0","0","0","0","0","0"
"8歳","22","0","2","17","46","8","1","7","0","0","0","1","0","0","0","1","0","0","0","0"
"9歳","20","0","0","16","36","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"10〜14歳","52","0","3","20","94","4","0","4","0","3","0","4","1","0","0","2","0","0","2","0"
"15〜19歳","30","0","1","4","23","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","127","0","1","19","209","1","0","0","0","1","1","1","0","0","0","6","0","0","0","0"
"30〜39歳","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"40〜49歳","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"50〜59歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","576","98","65","186","1124","160","12","55","37","6","3","36","3","2","0","23","0","0","7","1"
