"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","8","0","1","0","5","0","0","2","0","0","0","0","0","0","0","1","0","0","0"
"〜1歳","0","0","3","0","24","3","8","1","36","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","0","5","1","43","14","17","2","41","0","0","30","0","5","5","0","0","0","0","0","1","0","0"
"2歳","0","0","10","0","23","13","12","3","6","0","0","24","0","13","2","0","0","0","0","0","0","0","0"
"3歳","0","0","9","5","29","19","8","3","0","0","0","13","0","19","0","0","0","0","0","0","0","0","0"
"4歳","0","0","10","6","24","8","9","4","0","0","0","9","0","17","0","0","0","0","0","0","0","0","0"
"5歳","0","0","7","10","19","1","6","3","0","0","0","5","0","16","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","6","14","1","2","2","0","0","0","4","0","14","2","0","0","0","0","0","0","0","0"
"7歳","0","0","3","3","11","3","3","2","0","0","0","1","0","6","1","0","0","0","0","0","0","0","0"
"8歳","0","0","6","6","13","1","2","0","0","0","0","1","0","5","0","0","0","1","0","0","1","0","0"
"9歳","0","0","4","3","14","0","0","0","0","0","0","2","0","5","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","3","14","1","1","1","0","0","0","5","0","10","1","0","0","1","0","0","0","0","0"
"15〜19歳","0","0","0","1","4","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0"
"20〜29歳","0","3","4","4","54","0","1","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","3","64","48","294","64","71","22","88","0","0","103","0","112","11","0","0","15","0","2","2","0","0"
