"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","14","1","0","9","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","20","2","1","103","7","2","0","24","0","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","19","11","4","348","20","19","1","37","0","1","0","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","3","11","5","5","183","23","7","0","6","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","4","4","1","9","185","29","9","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","2","1","6","26","197","31","6","0","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","4","2","7","29","141","11","3","1","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","4","2","5","41","114","11","5","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","3","38","79","5","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","2","27","74","2","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","1","8","58","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","7","0","2","35","163","3","1","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","6","0","0","0","42","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","2","17","393","1","0","0","0","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","57","73","48","240","2089","149","58","3","71","1","10","22","12","3","2","5","0","1","10","0","0","0","0","0","0","0","0","0"
