"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","20","5","11","6","0","0","3","0","1","",""
"区南部","48","6","8","18","0","0","2","0","0","",""
"区西南部","8","1","4","4","0","0","4","0","0","",""
"区西部","40","3","13","19","2","0","7","0","0","",""
"区西北部","7","0","1","1","0","0","2","0","0","",""
"区東北部","0","0","0","0","0","0","2","5","0","",""
"区東部","10","7","5","3","0","0","5","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","1","0","0","0","0","0","1","1","0","",""
"北多摩南部","0","0","0","0","0","0","7","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","3","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","134","22","42","51","2","0","33","9","1","",""
