"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","12","0","0","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中央区","20","3","0","2","6","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","61","1","2","11","29","3","0","4","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","54","3","1","4","23","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","","","","","",""
"文京","22","0","0","0","3","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","16","4","0","3","11","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","24","1","3","5","10","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","90","3","2","7","36","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","38","0","0","7","37","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","8","0","0","1","17","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","91","2","0","13","58","3","2","3","5","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","136","1","0","19","70","7","0","0","2","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"渋谷区","21","0","0","3","12","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中野区","59","0","0","2","17","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","78","0","0","1","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","39","0","0","1","20","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"北区","42","0","0","2","34","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","52","1","1","2","16","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","56","0","1","0","27","5","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","107","0","0","11","54","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","113","1","1","10","54","1","0","1","3","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","51","0","1","8","47","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","","","","","",""
"江戸川","96","2","4","13","49","3","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","91","1","3","20","53","9","0","1","2","0","0","2","0","0","0","0","0","0","0","0","1","","","","","",""
"町田市","57","0","1","32","42","2","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","61","3","1","0","22","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","76","2","1","8","48","1","0","0","2","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩立川","105","1","1","13","47","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","138","2","0","14","56","5","0","0","6","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","113","2","1","25","35","8","1","0","1","0","0","1","0","0","0","2","0","0","2","0","3","","","","","",""
"島しょ","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1931","33","24","237","962","65","6","15","49","1","1","20","4","1","0","5","0","0","2","1","15","","","","","",""
