"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"〜1歳","20","1","1","1","19","10","0","2","18","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","54","0","1","3","86","11","4","1","14","0","0","2","0","1","1","0","0","0","0","0","0","0","0"
"2歳","70","0","3","2","46","12","1","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"3歳","107","0","2","7","37","19","1","3","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0"
"4歳","108","0","0","6","20","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","112","0","1","12","16","5","0","6","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"6歳","102","0","3","7","19","5","0","9","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"7歳","108","0","0","5","14","3","0","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"8歳","83","0","2","7","9","3","0","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"9歳","89","0","0","7","14","0","0","6","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","235","0","0","9","14","0","0","2","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0"
"15〜19歳","99","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2"
"20〜29歳","194","0","0","15","75","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"30〜39歳","246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40〜49歳","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1961","1","13","81","379","83","6","42","33","0","0","3","5","20","4","0","0","6","0","0","1","0","3"
