"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","50","883","10","5","7","51","7","12","3","1","29","1","2","0","0","1","0","0","0","1","0","1","9","","","","","","",""
"区南部","2","41","535","1","8","20","63","5","14","4","5","21","1","2","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"区西南部","26","49","819","3","0","16","47","8","7","4","4","20","1","2","0","0","2","0","0","0","0","0","0","10","","","","","","",""
"区西部","9","59","912","5","6","23","49","4","6","1","6","12","0","1","2","0","1","1","0","2","0","0","0","6","","","","","","",""
"区西北部","13","110","1220","9","5","44","77","12","6","1","5","23","0","2","1","0","0","0","0","0","0","0","0","1","","","","","","",""
"区東北部","8","78","1021","22","6","17","71","3","4","4","5","8","4","2","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"区東部","3","67","1030","3","6","31","73","8","17","4","5","20","1","3","0","0","3","0","0","0","0","0","0","8","","","","","","",""
"西多摩","0","8","78","0","1","2","6","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"南多摩","16","74","1969","10","5","58","123","16","14","15","11","30","2","4","0","0","0","0","0","0","0","0","0","3","","","","","","",""
"北多摩西部","2","20","366","1","0","8","19","9","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","5","64","951","9","2","20","45","7","4","2","4","10","1","2","0","0","1","0","0","1","0","0","1","4","","","","","","",""
"北多摩北部","5","25","683","4","4","13","59","5","2","7","4","26","0","0","0","0","1","0","0","1","0","0","0","9","","","","","","",""
"島しょ","0","4","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","93","649","10483","77","48","259","683","84","87","46","51","203","11","20","3","0","10","1","0","5","1","0","2","55","","","","","","",""
