"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","26","1","0","6","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","56","2","1","30","0","28","0","19","19","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","120","8","5","50","1","85","4","26","51","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","4","74","10","9","46","1","72","1","9","47","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","5","29","2","15","37","0","47","8","6","36","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","8","4","2","22","41","3","34","5","1","32","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","11","5","6","21","29","4","22","9","2","22","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","10","1","2","25","26","3","5","3","0","5","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","9","0","1","22","20","1","2","0","0","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","7","0","1","13","21","1","4","0","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","4","1","0","10","16","3","1","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","12","0","0","17","51","4","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","1","16","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","0","2","12","59","0","11","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"合計","102","316","37","173","448","21","320","31","64","236","8","9","1","0","4","0","2","8","0","0","0","0","0","0","0","0","0","0"
