"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","3","2","0","0","4","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","13","0","0","1","26","12","0","0","15","0","0","0","0","0","0","0","0","0","0","0"
"1歳","27","2","3","2","63","16","3","0","22","0","1","0","1","0","0","0","0","0","1","0"
"2歳","29","2","2","6","45","13","2","0","1","0","1","1","0","0","0","0","0","0","0","0"
"3歳","47","0","5","11","51","11","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"4歳","61","0","1","11","41","14","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"5歳","74","0","2","10","29","3","0","1","0","0","0","0","0","1","0","0","0","0","1","0"
"6歳","54","0","1","16","42","3","0","3","0","0","0","1","0","0","0","0","0","0","0","0"
"7歳","57","0","4","9","38","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","32","0","0","7","32","3","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"9歳","37","0","0","7","22","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","61","0","2","7","57","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","24","0","0","2","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","58","0","2","21","189","2","0","2","0","0","0","0","1","0","0","3","0","0","0","0"
"30〜39歳","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","766","6","22","110","666","82","5","15","39","1","2","11","3","1","0","5","0","0","3","0"
