"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","4","5","1","0","13","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","5","5","10","0","128","6","2","1","42","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","10","5","18","6","177","14","3","0","43","0","4","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2歳","15","0","11","17","127","16","1","3","5","0","0","4","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","17","0","8","42","112","27","3","3","0","0","1","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","27","0","6","79","98","21","1","3","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","32","1","3","56","82","13","1","8","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","32","0","0","68","52","10","0","1","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","25","0","1","50","56","8","0","4","0","0","0","5","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"8歳","18","0","1","30","38","5","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","9","0","1","19","40","5","1","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","57","1","1","50","108","4","0","1","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"15〜19歳","34","0","0","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","28","0","0","2","68","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","434","17","61","422","1118","133","12","29","94","0","7","38","12","3","0","3","0","0","2","0","5","6","0","0","0","0","0","6","0"
