"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","2","0"
"1〜4歳","0","0","0","0","0","0","3","3","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","1","0","3","0","0","1","0","0"
"20〜24歳","20","3","2","16","0","0","2","0","0"
"25〜29歳","26","11","18","18","0","0","0","0","0"
"30〜34歳","14","7","8","9","0","0","1","0","0"
"35〜39歳","20","11","14","12","0","0","0","0","0"
"40〜44歳","18","13","10","9","0","0","0","0","0"
"45〜49歳","15","8","3","13","0","0","2","0","0"
"50〜54歳","8","11","3","1","0","0","2","0","0"
"55〜59歳","1","4","2","1","0","0","3","0","0"
"60〜64歳","3","4","0","2","0","0","1","0","0"
"65〜69歳","1","1","0","0","0","0","3","0","0"
"70歳以上","0","3","1","1","0","0","21","2","0"
"合計","127","77","61","85","0","0","48","7","0"
