"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","10","3","0","0","8","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","34","2","3","1","62","11","0","0","44","0","0","1","0","0","2","0","0","0","0","0","0","0","0"
"1歳","124","4","3","6","127","18","1","5","20","0","1","1","0","0","2","1","0","0","0","0","0","0","0"
"2歳","173","0","0","13","82","18","5","3","7","0","0","1","0","4","2","0","0","0","0","0","0","0","0"
"3歳","203","0","1","14","73","34","2","4","0","0","0","0","0","3","0","2","0","0","0","0","1","0","0"
"4歳","310","0","5","40","75","35","0","10","1","0","0","0","0","7","1","0","0","0","0","0","1","1","0"
"5歳","292","0","2","39","67","38","1","13","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0"
"6歳","290","0","1","55","52","20","1","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"7歳","348","0","0","37","42","3","0","10","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"8歳","333","0","0","29","46","11","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","332","0","2","27","38","3","1","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","1176","0","1","29","45","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"15〜19歳","379","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","371","3","0","27","107","0","0","1","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0"
"30〜39歳","469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"40〜49歳","336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5470","12","18","317","840","196","11","60","76","0","2","3","0","30","9","3","0","11","0","1","2","1","0"
