"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","4","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","1","0","0","10","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","3","0","1","4","0","5","0","1","12","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","5","6","2","5","2","0","13","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","2","1","0","2","0","7","0","1","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","2","0","0","32","2","17","0","3","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","3","0","1","4","0","6","0","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","12","0","0","26","0","14","1","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","9","0","0","5","0","11","0","2","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","6","0","0","12","0","19","0","0","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","25","1","1","21","0","45","0","1","24","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","29","0","0","10","0","44","0","0","6","1","1","0","0","3","0","0","0","0","0","0","","","","","",""
"渋谷区","0","3","0","0","2","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","2","17","0","24","0","2","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","7","1","1","20","0","24","0","1","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","7","2","0","6","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","1","2","2","3","0","14","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","7","0","0","5","0","16","0","2","2","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"板橋区","0","9","0","0","5","1","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","11","1","2","28","0","40","0","4","19","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","3","3","0","23","0","24","0","4","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","0","9","0","18","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","11","0","0","14","0","23","0","0","13","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","10","1","0","26","1","66","0","3","31","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","1","0","0","13","0","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","5","0","12","0","1","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","1","13","0","0","10","0","15","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","9","1","1","25","0","54","0","2","6","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","8","3","1","17","1","67","0","6","11","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","17","0","4","32","1","56","0","7","13","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","9","219","18","22","392","6","678","1","45","196","7","7","1","0","6","0","0","0","0","0","0","","","","","",""
