"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","9","66","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"中央区","4","8","119","3","0","0","8","0","0","0","2","1","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","28","3","250","2","1","3","8","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"新宿区","8","9","174","6","0","2","10","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","","","","","","",""
"文京","21","7","280","2","0","6","9","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"台東","8","5","220","1","0","0","33","1","3","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","22","11","117","4","0","0","6","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","2","0","","","","","","",""
"江東区","47","9","462","6","0","12","29","1","0","0","2","5","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"品川区","16","12","217","1","1","5","16","0","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","17","3","159","1","0","6","8","1","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","46","20","492","6","3","17","58","5","2","0","3","2","0","1","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"世田谷","92","33","722","4","2","10","20","1","0","1","2","2","0","1","0","0","1","0","0","1","0","1","1","0","","","","","","",""
"渋谷区","17","12","107","3","0","1","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"中野区","62","8","566","1","0","14","11","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","37","7","366","10","0","6","22","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","3","","","","","","",""
"池袋","31","9","297","5","0","3","4","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","17","11","274","2","3","13","23","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"荒川区","22","10","277","11","1","4","11","0","1","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","26","22","323","3","0","3","18","2","1","0","1","0","0","0","0","0","1","0","1","1","0","0","0","1","","","","","","",""
"練馬区","33","19","450","7","1","13","18","4","0","0","1","6","0","1","1","0","2","0","0","0","0","0","0","0","","","","","","",""
"足立","31","32","640","15","3","10","28","4","2","1","3","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","5","14","294","2","0","6","20","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"江戸川","44","26","583","6","1","17","22","1","0","3","3","5","0","2","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","60","30","1081","8","3","21","22","5","1","8","0","2","1","0","0","0","2","0","0","0","0","0","0","2","","","","","","",""
"町田市","76","14","764","5","1","43","61","2","0","0","0","7","3","1","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","5","13","189","1","0","7","8","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","","","","","","",""
"南多摩","32","14","469","1","1","2","19","1","1","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","46","25","455","8","0","16","16","3","1","2","3","2","0","0","0","0","1","0","0","1","0","0","1","1","","","","","","",""
"多摩府中","82","37","1204","9","2","34","46","1","1","1","8","9","2","1","0","0","2","0","0","2","0","0","1","5","","","","","","",""
"多摩小平","50","30","917","4","0","17","74","2","4","2","5","8","0","7","0","0","3","0","1","2","0","0","4","7","","","","","","",""
"島しょ","0","2","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","990","464","12556","140","23","291","633","41","28","23","44","79","8","19","4","0","19","0","3","11","1","1","12","25","","","","","","",""
