"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","64","2","6","14","89","6","8","2","4","0","0","4","0","0","0","5","0","0","4","1","0","2","","","","","",""
"区南部","46","5","3","27","100","4","0","1","7","0","0","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","104","5","3","42","106","8","0","6","6","0","0","1","1","0","0","1","0","0","1","0","0","0","","","","","",""
"区西部","84","8","0","20","99","4","2","5","7","0","0","1","0","0","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","106","2","3","36","110","11","0","1","3","0","4","2","0","0","0","0","0","0","1","0","0","1","","","","","",""
"区東北部","84","13","3","40","116","15","0","8","8","0","0","17","0","0","0","2","0","0","2","0","0","1","","","","","",""
"区東部","103","1","1","42","173","5","0","3","5","0","0","14","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","25","0","1","15","33","2","0","4","2","0","0","4","0","0","0","1","0","0","1","0","0","0","","","","","",""
"南多摩","88","8","2","48","161","10","1","9","14","0","1","16","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","19","1","0","26","42","4","0","2","2","0","0","4","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","65","3","2","16","79","7","0","5","7","0","0","19","0","0","0","1","0","0","6","0","0","1","","","","","",""
"北多摩北部","40","2","2","35","60","9","0","4","7","0","0","13","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","830","50","26","361","1168","85","11","50","72","0","5","98","5","0","0","14","0","0","17","1","0","5","","","","","",""
