"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","7","0","0","7","3","0","0","3","0","0","0","0","1","0","0","0","0","0","0"
"〜1歳","1","2","0","3","92","9","0","0","40","0","0","0","0","0","0","0","0","0","0","0"
"1歳","13","0","9","7","193","25","5","0","35","0","0","5","1","1","0","0","0","0","0","0"
"2歳","9","1","7","16","156","35","0","3","4","0","1","9","2","1","0","0","0","0","1","0"
"3歳","12","0","2","17","153","26","1","4","0","0","1","8","0","0","1","0","0","0","0","0"
"4歳","20","1","4","33","118","29","0","6","1","0","0","11","0","0","0","0","0","0","1","0"
"5歳","20","0","1","36","102","23","0","6","1","0","0","13","0","0","0","0","0","0","1","0"
"6歳","13","0","3","29","97","15","0","5","0","0","0","15","0","0","0","0","0","0","1","0"
"7歳","16","0","0","20","86","18","0","0","0","0","0","3","0","0","0","0","0","0","1","0"
"8歳","9","0","0","27","66","8","1","2","0","0","0","3","0","0","0","0","0","0","2","0"
"9歳","8","0","0","10","54","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","21","0","5","29","106","6","0","2","0","1","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","10","0","0","2","16","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"20〜29歳","22","1","1","35","165","1","0","1","0","3","0","1","2","0","0","4","0","0","0","0"
"30〜39歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","233","12","32","264","1411","201","7","30","84","4","2","72","5","3","1","13","0","0","7","0"
