"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","2","2","2","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","5","3","8","1","0","16","1","15","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","14","9","13","6","9","61","4","78","5","23","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"2歳","6","4","5","3","12","45","1","73","18","5","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","14","1","0","2","23","25","0","53","22","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","19","2","0","3","25","25","1","54","41","1","1","1","0","1","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"5歳","18","2","0","2","35","43","2","55","48","0","2","0","1","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","27","1","0","1","38","37","1","34","24","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","30","1","1","1","43","29","3","28","16","1","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","38","2","0","0","28","27","3","17","21","0","0","0","2","0","0","0","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"9歳","22","2","1","4","22","20","1","9","11","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","119","10","3","2","46","71","16","22","17","0","1","1","0","1","0","0","0","0","20","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"15〜19歳","66","14","0","0","3","6","0","6","0","0","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","21","21","0","1","9","26","0","5","0","0","0","0","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","23","19","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","47","25","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","47","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","5","17","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"70〜79歳","1","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","14","0","0","0","0","0","1","0","1","1","13"
"80歳以上","3","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","0","0","0","0","0","2","0","0","0","10"
"合計","527","188","33","26","293","438","33","449","223","35","11","3","5","4","0","7","0","2","55","0","0","6","32","0","0","1","0","0","5","1","2","1","30"
