"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","139","3","0","1","24","5","6","0","4","1","0","1","0","0","0","2","0","0","2","0","","","","","",""
"区南部","219","2","0","7","48","5","8","2","3","1","3","0","0","0","0","3","0","0","0","0","","","","","",""
"区西南部","194","0","0","5","31","15","2","1","2","0","1","4","1","0","0","2","0","0","0","0","","","","","",""
"区西部","238","2","1","13","56","2","1","2","5","0","1","1","0","0","0","0","0","0","1","0","","","","","",""
"区西北部","244","0","0","4","31","4","0","1","2","0","1","5","0","0","0","2","0","0","0","0","","","","","",""
"区東北部","234","0","1","5","41","3","10","0","5","0","1","9","1","0","0","2","0","0","0","0","","","","","",""
"区東部","251","5","0","11","29","10","3","0","6","0","2","10","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","69","0","1","1","8","3","0","0","3","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","373","0","0","40","72","38","2","2","9","0","4","15","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","65","0","0","2","7","4","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","192","1","0","0","5","0","2","1","3","0","0","1","0","0","1","0","2","0","0","0","","","","","",""
"北多摩北部","196","0","2","3","24","12","1","0","3","0","0","5","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2435","13","5","92","376","101","36","9","46","2","13","58","4","1","1","11","2","0","3","0","","","","","",""
