"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","2","0"
"中央区","13","0","0","1","4","4","2","0","3","0","4","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","26","1","3","3","18","1","10","0","5","0","11","3","2","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","15","1","0","0","8","3","3","0","3","0","5","1","0","0","0","2","0","0","1","0","9","6","2","2","2","0"
"文京","9","1","0","0","0","0","2","0","0","0","1","0","0","0","0","1","0","1","0","0","5","3","1","1","1","0"
"台東","7","0","0","1","18","3","1","1","3","0","5","1","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","18","1","0","0","5","0","3","0","1","0","2","3","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","13","1","0","1","14","1","2","0","2","0","6","7","1","0","0","0","0","0","0","0","8","3","1","0","0","0"
"品川区","14","0","2","4","29","0","5","4","2","0","4","2","1","0","0","0","0","0","0","0","9","5","1","0","0","0"
"目黒区","7","0","1","0","2","0","6","0","0","0","4","1","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","46","2","1","1","28","1","18","3","4","0","10","7","0","0","0","0","0","0","0","0","14","7","2","1","1","0"
"世田谷","51","0","0","1","22","1","10","1","3","0","16","3","0","0","0","0","0","0","0","0","15","8","2","2","2","0"
"渋谷区","10","0","1","0","8","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","18","0","0","4","22","2","8","0","3","0","10","1","2","0","0","3","0","0","0","0","9","6","1","1","1","0"
"杉並","49","0","1","2","14","0","13","0","4","0","1","1","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"池袋","14","0","0","1","10","1","2","0","0","0","3","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","17","0","0","1","1","2","2","1","3","1","1","3","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"荒川区","11","2","0","5","2","2","0","1","3","0","2","0","1","0","0","4","0","0","0","0","4","2","1","0","0","0"
"板橋区","21","0","1","1","13","0","10","0","0","0","0","0","1","0","0","1","0","0","0","0","12","6","2","1","1","0"
"練馬区","13","0","0","0","7","0","13","4","4","0","4","2","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"足立","25","0","0","3","11","3","2","1","5","0","2","4","1","0","0","1","0","0","0","0","12","5","2","0","0","0"
"葛飾区","43","0","0","3","5","10","5","0","5","0","9","4","1","0","0","0","0","0","2","0","8","4","1","1","1","0"
"江戸川","24","0","0","0","8","4","3","0","0","0","3","1","0","0","0","0","0","0","0","0","8","3","1","0","0","0"
"八王子市","14","0","1","11","43","5","8","2","7","0","8","18","3","0","0","2","0","0","0","0","10","4","2","1","1","0"
"町田市","17","1","0","18","34","6","14","5","8","0","21","13","5","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","21","0","0","0","6","3","2","0","1","0","1","3","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","33","1","0","1","9","5","1","0","4","0","6","6","1","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","40","0","0","0","7","1","1","0","3","0","3","8","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","76","1","1","2","8","0","5","1","5","0","9","4","4","0","0","2","0","0","4","0","21","10","3","2","3","0"
"多摩小平","57","9","0","9","36","7","9","9","3","0","11","6","0","0","0","0","0","0","0","0","13","5","2","2","2","0"
"島しょ","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","737","21","12","73","392","65","168","33","84","1","166","102","25","0","0","17","0","1","7","0","275","143","38","24","25","0"
