"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","8","5","0","4","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","22","12","1","27","1","78","0","3","0","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","107","18","2","107","22","242","3","34","0","38","3","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"2歳","156","10","2","113","41","176","3","26","1","11","1","0","2","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","171","6","0","147","96","186","2","18","1","5","2","0","0","1","0","3","0","0","0","0","0","3","1","0","0","1","0","0","2","1","0","0","1"
"4歳","271","6","0","177","146","170","5","13","0","0","0","2","2","0","0","1","0","0","0","0","0","3","1","0","0","1","0","0","2","1","1","0","0"
"5歳","316","3","0","133","155","159","6","12","2","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","253","5","0","102","174","156","7","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","295","6","0","52","189","124","7","3","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","337","10","0","25","179","105","3","3","2","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","348","8","0","18","131","83","8","2","0","0","0","1","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"10〜14歳","1405","64","0","18","182","190","12","0","1","0","0","6","3","0","0","0","0","0","2","0","0","6","0","0","0","1","0","0","5","1","0","0","0"
"15〜19歳","618","67","0","1","19","28","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","2","0","1","1","0","0","0","1","0","0","0","0"
"20〜29歳","568","106","0","24","61","169","0","1","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","397","91","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"40〜49歳","486","97","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"50〜59歳","307","128","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","5","3","0","0","1","0","0","4","1","1","0","2"
"60〜69歳","112","70","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","6","0","0","0","0","0","4","0","0","0","6"
"70〜79歳","67","41","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","5","10","0","0","0","1","0","4","1","0","0","10"
"80歳以上","15","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","27","0","0","0","0","0","6","0","1","0","26"
"合計","6259","784","5","948","1397","1876","57","118","10","64","10","12","12","2","0","37","2","0","6","0","1","39","56","1","1","4","1","0","33","5","4","0","52"
