"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","7","0","0","2","4","0","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","3","","","","","",""
"中央区","9","4","0","0","0","9","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","11","5","0","0","4","10","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"新宿区","14","14","1","2","14","11","0","5","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"文京","2","7","0","0","6","9","2","7","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","16","4","0","1","7","16","1","15","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","16","6","0","0","4","1","0","8","12","0","0","0","1","0","0","0","0","0","2","0","0","0","1","","","","","",""
"江東区","61","7","0","0","6","20","2","12","27","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","21","7","0","0","1","14","1","3","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","16","4","1","0","1","9","1","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","37","12","4","7","11","30","1","20","11","2","0","0","1","0","0","1","0","0","0","0","0","1","2","","","","","",""
"世田谷","60","19","1","1","18","28","4","12","13","0","0","0","0","0","0","0","0","1","3","0","1","2","1","","","","","",""
"渋谷区","17","3","0","0","1","8","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中野区","24","7","0","0","11","22","2","11","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","25","4","0","2","7","22","1","5","23","1","0","0","0","0","0","0","0","0","4","0","0","0","2","","","","","",""
"池袋","20","9","2","0","18","4","0","10","4","1","0","0","0","0","0","1","0","0","3","0","0","0","0","","","","","",""
"北区","29","6","0","2","12","9","0","9","14","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","18","6","7","0","11","17","0","4","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","18","8","0","1","4","12","1","7","14","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"練馬区","50","21","1","2","20","43","0","13","38","2","1","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","45","17","2","6","11","33","0","25","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","36","8","0","0","3","14","0","9","13","0","0","1","0","0","0","0","0","0","4","0","0","0","1","","","","","",""
"江戸川","47","20","0","1","12","25","2","8","11","4","1","0","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","42","21","1","2","24","43","2","17","34","6","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"町田市","20","12","0","0","9","31","2","12","21","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","16","13","0","0","1","11","4","4","1","1","0","1","0","0","0","0","0","0","2","0","0","0","2","","","","","",""
"南多摩","23","7","1","1","4","18","0","12","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","32","22","0","1","9","15","2","15","34","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"多摩府中","83","24","0","3","32","44","2","35","26","3","0","0","1","0","0","0","0","1","4","0","0","1","4","","","","","",""
"多摩小平","58","17","2","0","44","32","5","32","31","4","0","1","0","0","0","0","0","0","4","1","0","1","7","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","872","321","23","32","307","564","37","322","391","39","4","6","4","0","1","7","0","2","32","1","1","8","27","","","","","",""
