"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","7","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中央区","1","1","0","0","1","4","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","2","6","2","2","5","3","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","0","12","4","0","12","12","1","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","","","","","",""
"文京","1","4","0","0","5","4","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","3","","","","","",""
"台東","0","6","0","1","1","10","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","15","4","0","8","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","3","7","6","2","16","30","2","4","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","10","4","0","9","8","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","6","2","2","2","8","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","22","10","5","13","32","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","27","4","5","16","31","1","0","9","2","0","0","1","0","0","0","0","0","0","0","0","0","4","","","","","",""
"渋谷区","0","7","0","0","2","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","0","12","1","1","14","12","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","12","12","2","9","21","7","1","0","1","0","1","0","6","0","0","0","0","0","0","0","1","1","","","","","",""
"池袋","1","16","3","2","3","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","0","18","4","3","9","13","0","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","9","8","0","7","15","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","22","3","2","11","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"練馬区","2","16","11","2","23","22","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","3","18","13","6","21","27","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","13","1","0","12","19","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江戸川","2","31","14","1","7","17","5","5","0","3","1","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","5","26","14","0","37","77","1","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","22","","","","","",""
"町田市","1","18","1","0","22","37","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","12","0","1","8","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","4","12","8","0","6","17","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","17","7","5","22","17","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","7","35","10","1","39","35","7","3","7","5","0","0","3","0","0","2","0","0","2","0","0","0","2","","","","","",""
"多摩小平","2","32","13","14","49","31","0","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","9","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","43","450","162","57","394","537","36","34","23","44","4","9","11","9","0","9","0","0","2","0","0","1","54","","","","","",""
