"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","23","39","4","1","20","158","2","0","6","1","0","2","1","0","0","2","0","0","0","0","0","0","5","","","","","",""
"区南部","31","50","3","6","25","114","3","0","9","4","0","0","10","0","0","0","0","0","0","0","0","1","1","","","","","",""
"区西南部","23","51","5","0","20","99","4","1","8","1","0","3","0","0","0","1","0","0","0","0","0","1","6","","","","","",""
"区西部","26","42","6","7","22","129","4","0","3","3","0","1","1","3","0","1","0","0","2","0","0","1","3","","","","","",""
"区西北部","46","113","2","3","50","241","10","0","9","3","0","2","0","0","0","3","0","0","1","0","4","0","2","","","","","",""
"区東北部","42","52","9","4","28","171","7","1","15","3","0","1","0","0","0","0","0","0","0","0","1","0","2","","","","","",""
"区東部","41","63","6","1","20","178","2","0","9","1","0","1","0","1","1","6","0","0","0","0","1","0","3","","","","","",""
"西多摩","8","25","0","1","2","35","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","28","56","10","1","28","159","4","1","11","1","2","1","1","0","0","0","0","0","0","0","0","1","3","","","","","",""
"北多摩西部","15","44","6","1","7","38","2","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","45","51","4","0","37","123","8","1","7","4","0","1","0","0","0","1","0","0","0","0","1","1","8","","","","","",""
"北多摩北部","22","55","9","1","24","110","3","0","15","2","0","1","0","0","0","0","0","0","1","0","0","1","5","","","","","",""
"島しょ","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"合計","350","644","64","26","283","1555","50","4","103","25","2","13","13","4","1","14","0","0","4","0","7","6","43","","","","","",""
