"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"中央区","0","1","0","1","3","4","1","0","2","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","0","1","0","1","23","2","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","0","5","0","3","25","2","2","0","0","0","0","1","0","0","0","0","0","2","3","0","0","","","","","",""
"文京","0","1","0","0","5","1","4","0","1","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","1","0","1","5","1","1","0","2","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","2","2","2","3","12","3","0","1","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"江東区","0","4","0","10","33","14","9","0","5","0","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","1","0","4","12","8","5","1","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","9","15","53","4","7","0","7","0","1","2","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","3","0","0","12","32","11","12","0","6","0","1","5","3","0","1","0","0","0","1","0","0","","","","","",""
"渋谷区","0","1","0","1","4","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","2","0","1","10","6","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","6","26","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","8","0","0","0","2","1","0","1","0","0","0","1","0","0","1","0","0","","","","","",""
"北区","1","1","0","1","5","4","4","0","0","0","0","7","0","0","0","1","0","0","0","0","0","","","","","",""
"荒川区","0","1","0","3","10","2","2","1","0","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","0","11","8","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","1","0","6","33","12","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","1","7","34","7","4","3","3","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","0","22","6","2","0","8","0","1","1","0","0","0","1","0","0","5","0","0","","","","","",""
"江戸川","0","1","1","15","36","9","4","1","4","1","2","0","0","0","0","2","0","0","0","0","0","","","","","",""
"八王子市","0","1","1","21","42","10","11","7","3","0","1","4","3","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","1","0","49","19","10","10","1","2","1","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","1","9","12","3","9","2","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","3","0","7","13","0","6","2","3","0","3","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","3","0","9","16","11","4","2","1","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","10","3","12","25","23","9","10","12","0","2","4","1","1","0","0","0","2","2","0","0","","","","","",""
"多摩小平","0","13","4","11","19","8","17","0","6","0","2","2","0","1","0","1","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","9","56","22","209","544","179","137","31","80","5","19","50","12","2","2","10","0","5","17","0","0","","","","","",""
