"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","0","0","1","1","1","0","1","3","0","0","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","3","0","2","12","21","4","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","14","0","0","16","11","1","0","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"文京","2","0","0","7","5","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","0","0","1","6","15","8","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","0","0","3","4","5","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"江東区","8","0","0","4","26","1","0","3","2","0","0","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","0","1","2","21","4","0","2","4","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"目黒区","3","0","0","2","4","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","18","1","8","19","32","6","0","1","3","0","0","1","0","2","1","1","0","0","0","0","0","0","1","","","","","",""
"世田谷","17","0","0","8","29","5","1","2","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","3","0","0","2","10","3","0","3","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","8","1","0","6","16","4","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","11","0","3","5","21","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","0","3","3","8","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北区","4","0","0","5","5","3","4","0","4","0","0","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","0","6","2","1","4","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","5","0","0","2","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","15","0","0","7","6","8","1","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","4","0","0","2","22","1","0","2","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","8","0","0","7","6","9","2","0","2","0","0","0","0","2","1","0","0","0","0","0","2","0","0","","","","","",""
"江戸川","8","1","3","14","27","3","0","3","0","0","0","0","2","2","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","10","0","1","10","11","4","1","2","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","","","","","",""
"町田市","10","0","0","16","30","13","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","8","0","1","3","13","5","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","5","0","0","0","8","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","16","0","0","4","11","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","17","0","0","4","11","5","0","5","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"多摩小平","17","0","1","11","38","4","0","0","6","0","0","0","0","1","0","0","0","1","0","0","0","0","1","","","","","",""
"島しょ","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","233","3","30","183","427","120","10","40","62","0","0","3","6","23","10","1","0","12","0","0","2","0","5","","","","","",""
