"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","3","5","2","0","0","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","12","8","1","9","0","35","1","12","1","9","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","55","13","0","40","6","69","3","89","1","19","8","0","2","0","0","2","0","0","0","0","0","3","0","0","0","0","1","0","2","1","0","0","0"
"2歳","71","11","2","48","14","49","3","60","1","4","6","0","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","127","15","2","38","33","45","2","50","1","4","13","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","173","9","0","40","40","35","1","33","0","0","15","4","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","1","0","0","0","1"
"5歳","218","9","0","51","47","49","3","26","0","2","6","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","229","16","0","22","52","25","0","13","0","0","6","0","2","0","0","0","0","0","0","0","0","2","0","1","0","1","0","1","0","2","0","0","0"
"7歳","263","9","0","17","32","25","2","10","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","304","10","0","7","24","29","1","2","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"9歳","278","11","0","4","10","12","1","3","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"10〜14歳","1013","94","0","7","34","50","0","3","0","0","2","1","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"15〜19歳","350","61","0","1","1","12","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","166","71","0","7","7","28","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","123","71","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"40〜49歳","181","95","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"50〜59歳","98","92","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","4","0","0","0","0","0","1","0","0","0","4"
"60〜69歳","35","54","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"70〜79歳","18","47","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","12","1","0","2","0","0","0","2","0","0","12"
"80歳以上","2","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","23","0","0","0","0","0","1","0","1","1","21"
"合計","3719","735","7","291","300","469","18","302","4","39","68","9","12","1","0","22","0","0","0","0","0","20","50","4","1","3","1","1","13","5","1","1","48"
