"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","12","3","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","3","2","2","0","4","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","8","5","0","13","10","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","2","16","16","1","13","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"文京","2","8","2","0","8","12","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"台東","5","3","1","0","16","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","10","7","2","7","3","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"江東区","7","11","15","1","19","29","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","15","5","0","7","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","5","3","2","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","4","15","24","2","14","47","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","13","28","7","4","17","49","5","0","3","4","0","0","1","0","1","4","0","0","0","0","0","1","1","","","","","",""
"渋谷区","3","7","0","0","1","9","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","3","","","","","",""
"中野区","4","12","5","1","24","12","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","6","13","14","1","4","16","8","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","1","","","","","",""
"池袋","4","6","8","4","13","12","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","9","15","6","2","30","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","14","14","1","13","22","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","18","12","1","15","10","0","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","2","","","","","",""
"練馬区","6","24","7","1","28","27","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","3","20","9","8","26","49","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","7","16","3","0","17","19","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江戸川","9","14","32","2","24","20","3","3","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","6","29","11","3","33","59","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"町田市","3","10","1","0","30","45","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","11","0","0","22","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","24","3","1","11","16","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","11","29","5","2","33","28","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"多摩府中","17","31","12","3","72","63","1","0","16","2","0","1","0","0","0","2","0","0","2","0","0","1","9","","","","","",""
"多摩小平","6","39","23","7","49","62","1","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"島しょ","0","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","144","471","255","49","576","706","26","12","24","34","3","5","1","5","1","16","0","0","4","0","0","2","31","","","","","",""
