"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","44","11","0","0","13","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","6","0","0","0","0","0","6","0"
"〜1歳","188","11","0","0","82","3","0","2","24","0","0","0","1","3","0","0","0","0","0","0","1","3","1","0","0","0","0","2","0"
"1歳","535","18","12","12","204","10","5","4","51","0","0","3","4","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0"
"2歳","672","3","8","33","157","9","1","3","12","0","0","3","2","0","0","1","0","0","0","0","0","8","0","0","3","0","0","5","3"
"3歳","762","1","14","66","130","12","0","11","2","0","0","10","1","0","0","0","0","0","1","0","0","3","1","0","1","0","0","1","1"
"4歳","997","0","5","80","154","17","1","12","1","0","0","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","1083","1","3","94","142","16","0","11","0","0","0","19","0","0","0","2","0","0","2","0","0","2","0","0","0","0","0","2","0"
"6歳","1189","0","2","101","124","17","0","14","0","0","0","20","2","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0"
"7歳","1201","0","2","104","93","10","0","11","0","0","0","17","0","0","0","0","0","0","2","0","1","3","0","0","1","0","1","2","1"
"8歳","967","0","1","75","91","11","0","4","0","0","0","12","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","768","0","1","70","81","5","0","1","0","1","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","2146","0","6","96","213","5","0","5","0","0","0","10","1","0","0","0","0","0","4","0","0","2","0","0","0","0","0","2","0"
"15〜19歳","516","0","1","6","69","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","697","0","1","43","290","1","1","3","0","0","1","3","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"30〜39歳","1239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","1337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","4","1","1","1","0","0","3","1"
"50〜59歳","597","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","3","0"
"60〜69歳","342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","10","0","1","0","0","0","9","0"
"70〜79歳","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","5","0"
"80歳以上","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","22","1","1","1","0","0","20","1"
"合計","15494","45","56","780","1843","117","8","82","90","1","1","118","11","4","0","18","0","1","14","2","3","82","5","3","7","0","1","70","7"
