"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","312","2","3","14","67","9","1","5","4","0","1","6","1","1","0","0","0","0","1","1","0","1","","","","","",""
"区南部","301","2","2","24","79","3","0","4","6","0","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","372","1","3","44","79","3","0","1","3","0","1","3","1","0","0","1","0","1","1","0","0","2","","","","","",""
"区西部","330","2","1","22","100","7","0","5","4","0","1","2","0","1","0","0","0","0","1","0","1","0","","","","","",""
"区西北部","476","1","4","26","78","3","1","0","5","1","1","3","1","0","0","2","0","0","1","0","0","0","","","","","",""
"区東北部","473","1","0","37","83","11","0","4","6","0","0","4","0","0","0","0","0","0","1","0","1","3","","","","","",""
"区東部","486","3","3","45","140","1","0","5","4","0","2","13","1","1","0","0","1","0","0","0","0","3","","","","","",""
"西多摩","227","0","0","4","7","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","650","1","5","52","120","3","0","7","6","0","3","6","3","0","0","1","0","0","0","0","0","2","","","","","",""
"北多摩西部","240","1","0","16","26","1","0","2","5","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","417","4","2","21","77","1","0","3","1","0","0","7","1","1","0","0","0","1","1","0","0","1","","","","","",""
"北多摩北部","388","1","1","27","38","4","0","3","2","0","0","3","1","0","0","1","0","0","0","0","0","1","","","","","",""
"島しょ","8","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4680","19","24","347","894","46","2","40","47","1","9","52","9","6","0","5","1","2","6","1","2","13","","","","","",""
