"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","29","1","7","0","0","12","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","3","2","0","0","0","0","0","3","0","0","0","2"
"〜1歳","98","12","10","1","1","34","0","1","1","5","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","1","0","0","2","1","0","0","1"
"1歳","305","20","19","7","7","119","3","5","16","10","0","0","1","1","0","0","0","0","1","0","0","7","0","0","0","3","0","0","4","3","0","0","0"
"2歳","293","9","10","4","22","105","2","4","29","4","0","0","0","0","0","1","0","0","1","0","0","5","0","0","0","1","0","0","4","1","0","0","0"
"3歳","353","8","2","3","28","64","1","13","45","0","0","1","1","0","0","0","0","0","2","0","0","3","0","1","1","1","0","1","2","1","0","0","0"
"4歳","417","10","2","3","39","75","1","11","45","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"5歳","406","5","0","4","34","72","5","4","67","0","1","0","0","1","0","0","0","0","2","0","0","4","0","1","1","1","0","2","1","3","0","0","0"
"6歳","483","6","3","4","47","63","4","12","61","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","0","1","0","0","4","1","0","0","0"
"7歳","566","13","0","2","44","54","4","3","32","0","0","1","1","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"8歳","557","5","0","1","26","56","9","3","25","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","544","5","0","0","32","54","10","4","14","0","0","0","1","0","0","0","0","0","0","0","1","3","2","0","0","0","0","0","3","0","0","0","2"
"10〜14歳","2231","50","2","1","61","108","15","4","14","0","0","0","1","0","0","1","0","0","4","0","0","6","0","0","1","0","0","1","4","1","0","0","0"
"15〜19歳","909","36","0","0","4","23","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"20〜29歳","849","118","0","0","16","61","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","804","111","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"40〜49歳","1169","119","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","7","3","2","0","1","0","1","5","1","1","0","2"
"50〜59歳","1183","141","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","15","5","3","1","3","0","0","10","3","0","0","5"
"60〜69歳","438","75","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","25","5","5","4","2","1","0","17","2","0","0","5"
"70〜79歳","213","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","16","4","0","3","2","0","24","3","1","0","15"
"80歳以上","114","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","33","4","3","3","0","0","34","3","2","0","31"
"合計","11961","850","55","30","361","900","56","65","349","20","2","4","6","2","0","11","1","0","18","0","2","171","69","20","11","20","3","5","130","23","4","0","65"
