"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","5","0","0","10","1","0","0","3","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","14","2","1","57","4","9","1","46","0","22","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","25","6","0","60","7","31","0","33","0","99","1","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","1","8","11","6","44","6","20","0","4","0","85","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","2","8","9","38","12","25","0","5","0","51","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","1","7","11","35","7","17","0","0","0","47","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","5","13","22","9","4","3","0","0","27","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"6歳","0","0","4","11","15","4","2","1","0","0","15","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","1","0","2","4","11","3","8","0","0","0","14","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","8","15","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","3","9","1","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","2","8","22","0","2","1","0","0","6","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","2","14","50","1","2","0","0","3","4","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","55","51","89","391","55","123","6","91","3","377","24","21","1","1","14","1","1","8","0","0","0","0","0","0","0","0","0"
