"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","2","12","28","64","4","12","3","6","0","0","2","0","1","0","1","0","0","1","0","0","0","","","","","",""
"区南部","1","7","16","45","89","4","15","2","9","0","3","3","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","1","5","15","50","69","7","23","6","3","0","8","3","1","0","0","2","0","0","0","0","1","0","","","","","",""
"区西部","2","2","18","41","62","7","9","1","10","0","7","1","2","0","0","1","0","0","2","0","1","0","","","","","",""
"区西北部","1","2","8","49","94","7","33","1","8","2","3","4","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","1","4","17","38","70","4","12","0","10","0","7","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","6","5","11","34","122","6","14","2","11","0","9","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","4","8","13","2","3","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","2","8","54","140","4","6","1","8","0","3","8","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","3","31","30","2","3","2","3","0","1","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","3","10","28","57","2","2","1","8","0","3","3","3","0","0","1","0","0","0","1","1","0","","","","","",""
"北多摩北部","0","2","9","44","78","4","11","1","6","1","2","1","1","0","0","3","0","0","1","0","1","0","","","","","",""
"島しょ","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","17","34","134","450","888","53","143","20","82","3","48","32","11","1","0","16","0","0","4","1","4","0","","","","","",""
