"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","6","57","1","0","1","3","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"中央区","1","9","104","0","0","2","17","1","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","7","209","1","3","3","13","1","4","4","0","17","0","2","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"新宿区","2","21","165","0","1","3","21","3","1","1","0","3","0","0","1","0","2","0","0","0","0","0","0","1","","","","","","",""
"文京","1","18","256","3","5","5","28","1","0","0","1","1","1","3","0","0","0","0","1","0","0","0","0","0","","","","","","",""
"台東","3","3","210","1","0","2","34","1","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","14","75","0","0","2","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","1","20","391","0","5","8","38","3","3","0","2","6","1","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","17","210","0","1","4","15","0","2","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","7","167","2","0","3","8","0","1","0","2","12","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","3","41","386","1","2","18","43","2","11","3","1","10","0","5","0","2","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","3","37","623","2","1","9","30","1","2","4","0","3","0","0","0","0","1","0","0","1","0","0","0","2","","","","","","",""
"渋谷区","1","8","116","1","0","0","6","1","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","2","","","","","","",""
"中野区","1","15","413","1","0","12","14","0","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","2","26","310","1","4","12","20","1","1","0","0","1","0","2","0","0","0","0","0","1","1","0","0","2","","","","","","",""
"池袋","1","10","255","2","0","5","3","2","1","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"北区","7","15","285","2","1","8","22","4","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","0","17","289","3","0","6","16","0","2","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","2","23","365","0","2","5","19","3","5","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"練馬区","1","35","471","2","0","11","37","5","2","0","4","12","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"足立","5","38","597","8","6","9","48","2","2","8","3","3","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","4","25","302","0","2","6","17","6","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"江戸川","3","28","567","0","7","11","32","3","12","2","0","12","0","1","0","1","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","0","32","904","5","1","14","33","4","1","10","3","4","1","2","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"町田市","0","18","838","0","1","21","79","4","5","8","2","16","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","18","146","0","0","5","11","0","1","3","0","1","0","0","0","0","1","0","0","1","0","0","0","1","","","","","","",""
"南多摩","1","22","367","2","3","6","13","2","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","0","17","418","1","1","18","18","9","3","2","0","3","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","2","47","1049","1","3","37","53","5","5","2","1","2","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"多摩小平","3","45","836","1","7","25","56","5","2","7","6","13","0","1","0","0","0","1","1","3","0","0","0","5","","","","","","",""
"島しょ","0","10","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"合計","48","649","11403","41","56","271","749","69","75","65","32","151","7","18","2","3","13","1","2","9","1","0","0","20","","","","","","",""
