"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","0","0","0","8","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","10","6","6","1","76","1","1","0","22","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","18","4","16","6","114","2","3","2","42","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"2歳","18","2","3","14","86","0","1","1","10","0","1","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3歳","22","1","8","22","64","7","0","5","3","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","40","0","3","41","70","3","0","6","0","0","1","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","42","0","3","28","51","12","0","9","1","0","0","6","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"6歳","50","0","1","41","57","4","0","3","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"7歳","27","0","1","49","39","4","0","3","0","0","1","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","28","0","0","51","35","8","2","4","0","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","22","0","0","22","24","2","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","89","0","0","50","57","4","1","0","0","0","0","5","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","37","0","0","3","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","31","1","1","39","131","0","0","1","0","0","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","601","14","42","367","830","49","8","34","79","1","4","51","0","1","0","13","0","1","3","0","4","3","0","0","0","0","0","3","0"
