"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1〜4歳","0","0","0","0","0","0","2","1","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","3","1","0","1","0","0","0","0","0"
"20〜24歳","17","3","7","12","0","0","0","0","0"
"25〜29歳","24","6","13","14","1","0","0","0","0"
"30〜34歳","15","4","5","11","0","0","0","0","0"
"35〜39歳","20","9","9","14","0","0","0","0","0"
"40〜44歳","11","4","10","10","0","0","1","0","0"
"45〜49歳","13","9","4","4","0","0","3","0","0"
"50〜54歳","4","6","2","5","0","0","1","0","0"
"55〜59歳","2","2","0","1","0","0","2","0","0"
"60〜64歳","2","3","1","1","0","0","5","0","0"
"65〜69歳","0","0","1","1","0","0","4","0","0"
"70歳以上","0","1","1","0","0","0","10","2","0"
"合計","111","48","53","74","1","0","37","3","0"
